Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Half-Blood Prince,SNAPE_31,5856,"You can no longer stay here. Draco, stunned, stares at the empty place where",SNAPE
Harry Potter and the Half-Blood Prince,BELLATRIX_18,5877,Boo.,BELLATRIX
Harry Potter and the Half-Blood Prince,BELLATRIX_19,5905,Draco! Draco! (as he turns) They’ll kill you if you stay.,BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_32,5927,Go on! (CONTINUED),SNAPE
Harry Potter and the Half-Blood Prince,SNAPE_33,5936,Go on!,SNAPE
Harry Potter and the Half-Blood Prince,NEW ANGLE - HARRY_1,5938,"Running. Harry bolts forth, wand in hand, vengeance in his eyes. Up ahead, Snape stands stolidly, tall and black against the raging fire. Harry points his wand, fires a JET of RED LIGHT. Snape doesn’t move, merely lets it streak by his head. Harry stops, chest heaving, and takes aim again.",NEW ANGLE - HARRY
Harry Potter and the Half-Blood Prince,HARRY_246,5945,Cruciatus!,HARRY
Harry Potter and the Half-Blood Prince,HARRY_247,5948,"Incacerata! Once again, Snape deflects the spell.",HARRY
Harry Potter and the Half-Blood Prince,HARRY_248,5951,"Impedimenta! Another lazy flick of the arm, another curse defeated.",HARRY
Harry Potter and the Half-Blood Prince,HARRY_249,5955,"Fight! Fight back, you coward! With staggering quickness, Snape’s wand whips forth and",HARRY
Harry Potter and the Half-Blood Prince,SNAPE_34,5959,Don’t ever associate that word and my name again.,SNAPE
Harry Potter and the Half-Blood Prince,SNAPE_35,5965,No! He belongs to the Dark Lord!,SNAPE
Harry Potter and the Half-Blood Prince,HARRY_250,5974,"Sectumsempra! Bang! Snape wheels and once more sends Harry flying onto his back. Harry stares at the stars as they wheel over him, when Snape comes INTO VIEW.",HARRY
Harry Potter and the Half-Blood Prince,SNAPE_36,5979,"You dare use my own spells against me, Potter?",SNAPE
Harry Potter and the Half-Blood Prince,SNAPE_37,5983,"You may have gotten your mother’s eyes, but you’re as dim as your father. Yes. It’s me. I’m the Half-Blood Prince.",SNAPE
Harry Potter and the Half-Blood Prince,HARRY_251,5993,Hagrid... HAGRID!,HARRY
Harry Potter and the Half-Blood Prince,HARRY_252,5998,Hagrid! You alright?,HARRY
Harry Potter and the Half-Blood Prince,HAGRID_20,6000,"Take more’n tha’ ter finish me off. Not sure about me ‘ouse, tho’. But if anybody can put it righ’, Dumbledore can.",HAGRID
Harry Potter and the Half-Blood Prince,HARRY_253,6005,"Hagrid, Dumbledore --",HARRY
Harry Potter and the Half-Blood Prince,HAGRID_21,6007,Only thing I can’t reckon is wha’,HAGRID
Harry Potter and the Half-Blood Prince,HAGRID_22,6015,"An’ wha’s this wi’ the Dark Mar’? Who’s been killed? (stopping) Where’s Dumbledore, ‘arry? Where’s Dumbledore!!",HAGRID
Harry Potter and the Half-Blood Prince,HARRY_254,6112,"No. He was lowering his wand. In the end, it was Snape. It was always Snape. And I did nothing...",HARRY
Harry Potter and the Half-Blood Prince,HARRY_255,6122,"Yeah, strange. Only... it’s not. * It’s a fake. * As Hermione reacts, Harry nods. * *",HARRY
Harry Potter and the Half-Blood Prince,HARRY_256,6127,Go on. Open it. * (CONTINUED),HARRY
Harry Potter and the Half-Blood Prince,HARRY_257,6146,"Dunno. But whoever they are, they have the real Horcrux. Which means, it was a waste. All of it.",HARRY
Harry Potter and the Half-Blood Prince,HARRY_258,6159,"I’m not coming back, Hermione. *",HARRY
Harry Potter and the Half-Blood Prince,HARRY_259,6164,I have to finish what Dumbledore * started. I’m not sure where that * will lead me... but I’ll let you * and Ron konw where I am -- when I * can. (ALT: I have to finish what *,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_94,6181,"You don’t honestly think you can * find all those Horcruxes by * yourself, do you? * (leaning in; a * whisper) * You need us, Harry. *",HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_260,6223,I don’t know. *,HARRY
Harry Potter and the Prisoner of Azkaban,HARRY_1,22,Lumos Maxima... The tent BLOOMS SOFTLY with light -- briefly illuminating a bedside PHOTOGRAPH (of James & Lily Potter) -- then goes dark.,HARRY
Harry Potter and the Prisoner of Azkaban,HARRY_2,27,"Lumos Maxima... The blankets bloom once again when, down the hall, a TOILET FLUSHES. Instantly, the SHADOW stiffens, the blankets DIM, and the tent flattens. Just as... ... the bedroom door OPENS, revealing... UNCLE VERNON.",HARRY
Harry Potter and the Prisoner of Azkaban,HARRY_3,36,"Lumos Maxima... As the blankets blaze, we CUT INSIDE, find a SKINNY BOY with a crow's nest of black hair, thick glasses sitting crookedly atop his nose: HARRY POTTER. Open before him is Violeta Stitch's Extreme Incantations. Once again, he speaks:",HARRY
Harry Potter and the Prisoner of Azkaban,HARRY_4,43,Lumos... MAXIMA!,HARRY
Harry Potter and the Prisoner of Azkaban,HARRY POTTER_1,49,and the Prisoner of Azkaban,HARRY POTTER
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_1,63,Harry! Harry!,AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_2,70,"Well, go on. Open it.",AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_3,77,Marge! Welcome! How was the train?,AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_1,80,Wretched. Ripper got sick.,AUNT MARGE
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_4,82,Ah. How... unfortunate.,AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_2,84,"I would've left him with the others, but he pines so when I'm away. Don't you, darling?",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_5,93,Uncle Vernon. I need you to sign this form.,HARRY
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_1,96,What is it?,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,HARRY_6,98,Nothing. Something for school... Uncle Vernon eyes the PARCHMENT in Harry's hand suspiciously.,HARRY
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_2,102,Later perhaps. If you behave.,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,HARRY_7,104,I will if she does.,HARRY
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_3,106,"(turning, eyeing Harry) So. Still here, are you?",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_8,109,Yes.,HARRY
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_4,111,"Don’t say 'yes' in that ungrateful tone. Damn good of my brother to keep you, if you ask me. (to Vernon, Petunia) It'd have been straight to an orphanage if he'd been dumped on my doorstep. Just then Dudley -- sitting comatose before the TV -- emits a HOLLOW, BRAIN-DEAD CHUCKLE.",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_5,121,"Is that my Dudders! Hm? Is that my neffy poo? Come and say hello to your Auntie Marge. Marge flashes a thick FAN of POUND NOTES. Dudley blinks, waddles forward, and extends his plump palm obediently.",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_3,135,"Can I tempt you, Marge?",UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_6,137,"Just a small one. A bit more... a bit more... That's the boy. (taking a sloppy sip) Aah. Excellent nosh, Petunia. It's normally just a fry-up for me, what with twelve dogs.",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_7,148,"What are you smirking at! Where is it that you send him, Vernon?",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_4,151,"St. Brutus's. It's a first-rate institution for hopeless cases. Hearing this, Harry frowns, glances at Uncle Vernon, who glares darkly at him.",UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_8,156,"I see. And do they use the cane at St. Brutus's, boy?",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_9,159,"(sarcastically) Oh, yes. I've been beaten loads of times.",HARRY
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_9,163,"Excellent. I won't have this namby-pamby wishy-washy nonsense about not hitting people who deserve it. (another sip) Still. Mustn't blame yourself for how this one's turned out, Vernon. It all comes down to blood. Bad blood will out. What is it the boy's father did, Petunia?",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_5,174,(agitated) Nothing. That is... he didn't work. He was -- unemployed. (CONTINUED),AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_10,181,"Of course. And a drunk, I expect --",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_10,184,"That's a lie. Aunt Marge pauses on her wine, eyes narrowing on Harry.",HARRY
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_11,187,What did you say?,AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_11,189,My dad wasn't a drunk. POP! The GLASS in Aunt Marge's hand EXPLODES.,HARRY
Harry Potter and the Prisoner of Azkaban,AUNT PETUNIA_6,192,Oh my goodness! Marge!,AUNT PETUNIA
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_12,194,"Not to worry, Petunia. I have a very firm grip.",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_5,198,You go to bed. Now.,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_13,200,"Quiet, Vernon. It doesn't matter about the father. In the end it comes down to the mother. You see it all the time with dogs. If there's something wrong with the bitch, there'll be something wrong with the pup...",AUNT MARGE
Harry Potter and the Prisoner of Azkaban,HARRY_12,208,"Shut up! Shut up! Aunt Marge starts to reply, when -- ZING! -- a BUTTON on her dress sails into the air. SEAMS GROAN. THREAD SNAPS. Aunt Marge's eyes WIDEN. Her cheeks BILLOW. Her whole body BILLOWS. And she begins to INFLATE like a",HARRY
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_6,215,"MARGE! As she rises, Uncle Vernon leaps for her. RIPPER GROWLS, fixes his teeth to his trousers. Harry frightened by what he's done, watches Aunt Marge BOUNCE GENTLY across the ceiling and into the CONSERVATORY.",UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_7,225,Don't worry! I've got you... Slowly... to his horror... Uncle Vernon himself begins to RISE. Aunt Marge looks fearfully into his eyes...,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,AUNT MARGE_14,229,Vernon. Don't you dare -- But he does. He lets go. Falls to his knees. And watches Aunt Marge float away.,AUNT MARGE
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_8,241,YOU BRING HER BACK! YOU BRING HER BACK AND PUT HER RIGHT!,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,HARRY_13,244,"No! She deserved what she got! And you... you keep away from me. Uncle Vernon eyes Harry's wand nervously, then grins with knowing cruelty.",HARRY
Harry Potter and the Prisoner of Azkaban,UNCLE VERNON_9,249,You're not allowed to do magic out of school. They won't have you now. You've got nowhere to go.,UNCLE VERNON
Harry Potter and the Prisoner of Azkaban,HARRY_14,254,Anywhere's better than here.,HARRY
Harry Potter and the Prisoner of Azkaban,HARRY_15,281,"Aaaah! GIANT WHEELS bear down. Harry rolls clear -- just as a PREPOSTEROUSLY PURPLE, TRIPLE-DECKER BUS SCREECHES to a halt. GOLD LETTERS glimmer above the windscreen: The Knight Bus. DOORS HISS. Snap back. REVEAL STAN SHUNPIKE, an 18- year-old boy in a WRINKLED CONDUCTOR'S UNIFORM. Pasty face. Raccoon eyes. Stan looks like he hasn't seen the sun in years.",HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_1,291,"(wearily, drearily) Welcome to the Knight Bus. Emergency transport for the stranded witch or wizard. My name is Stan Shunpike, and I will be your conductor this evening. (peering at Harry) Wha' choo doin' down there?",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_16,300,Fell over.,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_2,302,Wha' choo fall over for? (CONTINUED),STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_17,307,"I didn't do it on purpose. Stan eyes Harry suspiciously, nods slowly.",HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_3,310,"Well, come on then. Let's not wait for the grass to grow. As Stan grabs Harry's trunk, Harry peers into the shadows across the street -- now simply shadows -- and climbs aboard.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,DISHEVELED WIZARD_1,320,"Not now... I'm pickling slugs... Behind the wheel, ERNIE, an UNSHAVEN WIZARD in THICK GLASSES, stares straight ahead, armpits stained with sweat. A SHRUNKEN HEAD dangles from the rearview mirror, MUTTERING incessantly through the STITCHES that lace its mouth.",DISHEVELED WIZARD
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_4,327,"Take 'er away, Ern.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,SHRUNKEN HEAD_1,329,"Yeah, take it away! BANG! Ernie rockets away and the beds -- as one -- slide six inches to the rear. Harry drops onto the bed nearest, peers up at the CHANDELIER SWAYING directly above his head. Beyond the windscreen ONCOMING TRAFFIC WHIPS past in a blur.",SHRUNKEN HEAD
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_5,336,Wot you say your name was again?,STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_18,338,"I didn't. Stan, huddled in an armchair, peeks over The Daily Prophet, eyes Harry coolly, before disappearing once more. Harry brushes the fringe of his hair over his scar, watches an AMBULANCE -- SIREN WAILING -- careen past. (CONTINUED)",HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_6,348,Whereabouts you headin'?,STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_19,351,The Leaky Cauldron. That's in London --,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_7,354,"Is it now? Get that, Ern? The Leaky Cauldron. That's in London. Stan grins with sinister delight, showing BAD TEETH.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,SHRUNKEN HEAD_2,358,"Leaky Cauldron! Stay away from the pea soup! As the Shrunken Head CACKLES with delight, Harry peers out the windscreen, watches London careering by.",SHRUNKEN HEAD
Harry Potter and the Prisoner of Azkaban,HARRY_20,363,Isn't this a bit... dangerous?,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_8,365,"Naah. Haven't had an accident in -- what? -- a week is it, Ern?",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,SHRUNKEN HEAD_3,368,"Heads up! Little old lady at twelve o'clock! Sure enough, directly ahead, a LITTLE OLD LADY is crossing the street. Ernie HITS the BRAKES HARD and",SHRUNKEN HEAD
Harry Potter and the Prisoner of Azkaban,HARRY_21,381,Who is that? That man.,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_9,383,"Who is that? That's Sirius Black, that is. Don' tell me you ne'er been hearin' o' Sirius Black? (CONTINUED)",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_10,391,"A murderer, he is. Got 'imself locked up in Azkaban for it.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_22,394,How'd he escape?,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_11,396,"Tha's the question, isn't it? He's the firs' that's done it. Gives me the collywobbles thinking he's out there, though, I'll tell you that. Big supporter of You- Know-'Oo, Black was. Reckon you heard o' him.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,HARRY_23,406,"Yeah. Him I've heard of. Just then, a pair of DOUBLE-DECKER BUSES sweep directly toward the Knight Bus. Before can scream, the entire Knight Bus SQUEEZES DOWN and shoots the gap between the two onrushing buses. The Shrunken Head winces.",HARRY
Harry Potter and the Prisoner of Azkaban,SHRUNKEN HEAD_4,412,Hate that.,SHRUNKEN HEAD
Harry Potter and the Prisoner of Azkaban,HARRY_24,414,This bus. Don't the Muggles ever...,HARRY
Harry Potter and the Prisoner of Azkaban,STAN SHUNPIKE_12,416,"Them! Don' listen properly, do they? Don' look properly either. Never notice nuffink, they don'. Just then, a COUPLE walking a DOG are engulfed by a RUSH of WIND as the (invisible) Knight Bus WHOOSHES past. The couple glances about in bewilderment. The DOG YAPS madly.",STAN SHUNPIKE
Harry Potter and the Prisoner of Azkaban,SHRUNKEN HEAD_5,424,"Turn! Turn! Ernie fans the wheel, sending the Knight Bus into a dizzying 360-degree turn. HEADLIGHTS pinwheel past the windows as the bus rides up on two wheels and Harry is sent flying once more. Grabbing fast to the center POLE, he pirouettes through the air when Ernie... SLAMS on the",SHRUNKEN HEAD
Harry Potter and the Prisoner of Azkaban,TOM_1,442,Mr. Potter... at last.,TOM
Harry Potter and the Prisoner of Azkaban,HARRY_25,459,Hedwig!,HARRY
Harry Potter and the Prisoner of Azkaban,TOM_2,461,"Right smart bird you've got there, Mr. Potter. Arrived only minutes before yourself. A MAN CLEARS his throat. Harry turns, finds a PINSTRIPED SILHOUETTE (CORNELIUS FUDGE) at the window, staring at the ghostly shadows beyond. Harry's reflection shivers in the glass, but the man doesn't turn. Tom takes a position against the wall, fishes a pair of WALNUTS from his pocket and -- CRACK -- crushes the shells between his palms. (CONTINUED)",TOM
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_1,475,"I should tell you, Mr. Potter, earlier this evening your uncle's sister was located just south of Sheffield, circling a chimney stack. The Accidental Magic Reversal Department was dispatched and she's been properly punctured and her memory modified. She has no recollection of the incident whatsoever.",CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_2,488,"So that's that, and no harm done. (smiling) Pea soup?",CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,HARRY_26,495,No thank you. Minister... I don't understand. I broke the law. Underage wizards aren't allowed to use magic at home --,HARRY
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_3,500,"(dishing up a bowl) Oh, come now, Harry. The Ministry doesn't send people to Azkaban for blowing up their aunts! On the other hand... running away like that... given the state of things... very, very irresponsible.",CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,HARRY_27,509,'The state of things' sir?,HARRY
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_4,511,We have a killer on the loose.,CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_5,521,"Hm? Oh, nothing. You're safe, that's what matters. Tomorrow you'll be on your way to Hogwarts. These are your new schoolbooks. I took the liberty of having them brought here for you.",CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,CORNELIUS FUDGE_6,529,"By the way, Harry. Whilst you're here it would be best if you didn't... wander. 15 OMITTED 15",CORNELIUS FUDGE
Harry Potter and the Prisoner of Azkaban,PILLOW._1,544,"Seconds later, the book scuttles into view and Harry POUNCES -- FLUMPH! The BOOK ROARS angrily, muffled beneath the pillow. Harry takes the ROPE, prepares to rebind it.",PILLOW.
Harry Potter and the Prisoner of Azkaban,YOUNG WITCH_1,553,"Housekeeping. As she opens the door, she's greeted by a THUNDEROUS ROAR and a RUSH of WIND.",YOUNG WITCH
Harry Potter and the Prisoner of Azkaban,YOUNG WITCH_2,557,(unperturbed) I'll come back later. (CONTINUED),YOUNG WITCH
Harry Potter and the Prisoner of Azkaban,RON_1,572,"I'm warning you, Hermione! Keep that bloody beast of yours away from Scabbers or I'll turn it into a tea cozy.",RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_1,577,"He's a cat, Ronald! What do you expect? It's in his nature. As Harry reaches bottom, he finds RON WEASLEY protectively cradling Scabbers, while HERMIONE GRANDER does her best to restrain a HISSING Crookshanks.",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_2,583,A cat! Is that what they told you? Looks more like a pig with hair if you ask me.,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_2,587,"That's rich coming from the owner of that smelly old shoe brush. (cooing to the cat) It's all right, Crookshanks. You just ignore the mean little boy... Then, sensing another presence in the room, both turn. HERMIONE/RON Harry.",HERMIONE
Harry Potter and the Prisoner of Azkaban,CLOSEUP - A DOG-EARED CLIPPING_1,597,from The Daily Prophet. (CONTINUED),CLOSEUP - A DOG-EARED CLIPPING
Harry Potter and the Prisoner of Azkaban,HARRY_28,610,Egypt! What's it like?,HARRY
Harry Potter and the Prisoner of Azkaban,RON_3,612,Brilliant. It's got loads of old stuff. Mummies. Death masks. Tombs --,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_3,616,"You know, the ancient Egyptians of the Nile River delta worshipped the cat goddess Bast.",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_4,621,"I also got a new wand. Just then, a COMMOTION is HEARD. The Weasleys -- PERCY, FRED, GEORGE, GINNY, ARTHUR, and MOLLY -- arrive en masse, laden with purchases from Diagon Alley.",RON
Harry Potter and the Prisoner of Azkaban,GEORGE_1,626,"Not flashing that clipping about again, are you, Ron?",GEORGE
Harry Potter and the Prisoner of Azkaban,RON_5,629,I haven't shown anyone!,RON
Harry Potter and the Prisoner of Azkaban,FRED_1,631,"No, not a soul. Unless you count Tom. The day maid. The night maid. The cook. The bloke that came to fix the toilet. That wizard from Belgium... Mrs. Weasley takes Harry's face in her hands, smiles. As if relieved to see him.",FRED
Harry Potter and the Prisoner of Azkaban,MRS. WEASLEY_1,639,"It's good to see you, Harry. (CONTINUED)",MRS. WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_29,644,"Good to see you too, Mrs. Weasley.",HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_1,646,Harry. I wonder if I might have a word.,ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_30,649,"Of course, Mr. Weasley. As Mr. Weasley pulls Harry away, the others continue to hover over the clipping in the b.g.",HARRY
Harry Potter and the Prisoner of Azkaban,FRED_2,653,George's nose looks positively massive in that photograph.,FRED
Harry Potter and the Prisoner of Azkaban,GINNY_1,656,"That's your nose, Fred.",GINNY
Harry Potter and the Prisoner of Azkaban,FRED_3,658,"Bloody hell. 'Tis, isn't it? Take after your side of the family, don't I, Mum?",FRED
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_2,665,Harry. There are some within the Ministry who would strongly discourage me from divulging what I'm about to tell you. But I think you need to know the facts. Because you're in danger. Grave danger. Harry's eyes drift to the fugitive poster.,ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_31,674,"Has this anything to do with him, sir?",HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_3,677,"What do you know of Sirius Black, Harry?",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_32,680,That he escaped from Azkaban. That he killed someone... (CONTINUED),HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_4,686,"Harry, thirteen years ago, when you stopped... Mr. Weasley hesitates, unable to continue.",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_33,690,Voldemort...?,HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_5,692,"(nodding nervously) Black lost everything. But he remains a loyal servant to this day. In his mind, only you stand in the way of... Once again, Mr. Weasley hesitates.",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_34,699,Voldemort...?,HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_6,701,"Harry, I hate it when you say --",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_35,703,"I know, sorry. Ron hates it too.",HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_7,705,"In Black's mind, only you stand in the way of... You-Know-Who returning to power. That's why he's broken. That's why he's broken out of Azkaban. To find you. And... Mr. Weasley hesitates yet again.",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_36,713,Kill me? Mr. Weasley nods. Nervously.,HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_8,716,Harry. I want you to swear that -- whatever you might hear -- you won't go looking for Black.,ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_37,720,"Mr. Weasley, why would I go looking for someone who wants to kill me? Mr. Weasley nods, then claps Harry on the shoulder. (CONTINUED)",HARRY
Harry Potter and the Prisoner of Azkaban,ARTHUR WEASLEY_9,727,"Just watch yourself, will you, Harry? 24 OMITTED 24 & & 25 25",ARTHUR WEASLEY
Harry Potter and the Prisoner of Azkaban,MRS. WEASLEY_2,739,Ron!,MRS. WEASLEY
Harry Potter and the Prisoner of Azkaban,HARRY_38,746,I didn't mean to blow her up. I just... (troubled by the memory) ... lost control.,HARRY
Harry Potter and the Prisoner of Azkaban,RON_6,752,Brilliant!,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_4,754,"Honestly, Ron, it's not funny. Harry's lucky he wasn't expelled.",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_7,757,"I still think it was brilliant. SNAP! SNAP! SNAP! A copy of the The Monster Book of Monsters SCUTTLES CRAB-LIKE down the aisle, pursued by",RON
Harry Potter and the Prisoner of Azkaban,NEVILLE_1,762,"Hi, Harry. Ron. Hermione. (CONTINUED)",NEVILLE
Harry Potter and the Prisoner of Azkaban,HERMIONE_5,770,C'mon. We're in here.,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_8,776,Who d'you reckon he is?,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_6,778,Professor R.J. Lupin.,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_9,780,You know everything. How is it she knows everything?,RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_7,783,It's on his case.,HERMIONE
Harry Potter and the Prisoner of Azkaban,HARRY_39,787,Is he really asleep?,HARRY
Harry Potter and the Prisoner of Azkaban,HERMIONE_8,789,"Seems to be. Why? What is it, Harry?",HERMIONE
Harry Potter and the Prisoner of Azkaban,HARRY_40,792,Close the door.,HARRY
Harry Potter and the Prisoner of Azkaban,RON_10,805,Let me get this straight. Sirius Black escaped from Azkaban to come after you?,RON
Harry Potter and the Prisoner of Azkaban,HARRY_41,809,Yes.,HARRY
Harry Potter and the Prisoner of Azkaban,HERMIONE_9,811,"But they'll catch Black, won't they? I mean... eventually?",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_11,814,"Sure -- Of course, no one's ever broken out of Azkaban before and he's a raving, murderous lunatic... Just then, the COMPARTMENT RATTLES. Lanterns flicker. The train LURCHES, begins to SLOW. Hermione slides down the seat, pinning Ron against the window. They exchange an awkward glance, then Hermione carefully slides to the other end of the seat and glances at her WATCH. Frowns.",RON
Harry Potter and the Prisoner of Azkaban,HERMIONE_10,824,Why're we stopping? We can't be there yet...,HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_12,836,What's going on? (CONTINUED),RON
Harry Potter and the Prisoner of Azkaban,HARRY_42,842,Dunno... Maybe we've broken down?,HARRY
Harry Potter and the Prisoner of Azkaban,HERMIONE_11,844,"Ouch! Ron, that was my foot! SQUEAK-SQUEAK-SQUEAK. Ron, a dark silhouette against the window, wipes a patch of condensation from the window.",HERMIONE
Harry Potter and the Prisoner of Azkaban,RON_13,848,There's something moving out there. I think... people are coming aboard. Suddenly the CAR SWAYS violently... rights itself. The METAL WINDOW TRIM at Ron's fingertips begins to VIBRATE.,RON
Harry Potter and the Prisoner of Azkaban,RON_14,854,"Bloody hell. What's happening? SSSSST! A soft CRACKLING fills the car and FLAMES bloom... in the hands of R.J. Lupin. In the SHIVERING LIGHT, his face looks tired and gray, but his eyes are alert. Wary.",RON
